Timestamp_MS,Angulo,PWM_Reportado,Modo,Escalon_Set,Timestamp_Python
4856600,2.04,7.0,MANUAL,7,1775685596.7173
4856610,2.05,7.0,MANUAL,7,1775685596.7274
4856620,2.05,7.0,MANUAL,7,1775685596.7378
4856630,2.05,7.0,MANUAL,7,1775685596.7479
4856640,2.04,7.0,MANUAL,7,1775685596.7579
4856650,2.04,7.0,MANUAL,7,1775685596.7679
4856660,2.04,7.0,MANUAL,7,1775685596.7779
4856670,2.03,7.0,MANUAL,7,1775685596.788
4856680,2.03,7.0,MANUAL,7,1775685596.7981
4856690,2.04,7.0,MANUAL,7,1775685596.8079
4856700,2.04,7.0,MANUAL,7,1775685596.818
4856710,2.04,7.0,MANUAL,7,1775685596.8283
4856720,2.04,7.0,MANUAL,7,1775685596.8375
4856730,2.06,7.0,MANUAL,7,1775685596.8478
4856740,2.06,7.0,MANUAL,7,1775685596.8579
4856750,2.05,7.0,MANUAL,7,1775685596.8679
4856760,2.06,7.0,MANUAL,7,1775685596.8779
4856770,2.06,7.0,MANUAL,7,1775685596.8879
4856780,2.05,7.0,MANUAL,7,1775685596.8979
4856790,2.04,7.0,MANUAL,7,1775685596.9079
4856800,2.04,7.0,MANUAL,7,1775685596.9179
4856810,2.04,7.0,MANUAL,7,1775685596.928
4856820,2.03,7.0,MANUAL,7,1775685596.9379
4856830,2.03,7.0,MANUAL,7,1775685596.948
4856840,2.04,7.0,MANUAL,7,1775685596.9579
4856850,2.05,7.0,MANUAL,7,1775685596.9683
4856860,2.05,7.0,MANUAL,7,1775685596.9779
4856870,2.05,7.0,MANUAL,7,1775685596.9879
4856880,2.06,7.0,MANUAL,7,1775685596.9979
4856890,2.06,7.0,MANUAL,7,1775685597.008
4856900,2.05,7.0,MANUAL,7,1775685597.0179
4856910,2.05,7.0,MANUAL,7,1775685597.0278
4856920,2.05,7.0,MANUAL,7,1775685597.0383
4856930,2.04,7.0,MANUAL,7,1775685597.048
4856940,2.04,7.0,MANUAL,7,1775685597.0579
4856950,2.04,7.0,MANUAL,7,1775685597.068
4856960,2.04,7.0,MANUAL,7,1775685597.0781
4856970,2.04,7.0,MANUAL,7,1775685597.0879
4856980,2.04,7.0,MANUAL,7,1775685597.0979
4856990,2.05,7.0,MANUAL,7,1775685597.1078
4857000,2.05,7.0,MANUAL,7,1775685597.1178
4857010,2.05,7.0,MANUAL,7,1775685597.1279
4857020,2.05,7.0,MANUAL,7,1775685597.1379
4857030,2.06,7.0,MANUAL,7,1775685597.1479
4857040,2.06,7.0,MANUAL,7,1775685597.1579
4857050,2.05,7.0,MANUAL,7,1775685597.168
4857060,2.05,7.0,MANUAL,7,1775685597.178
4857070,2.05,7.0,MANUAL,7,1775685597.1881
4857080,2.05,7.0,MANUAL,7,1775685597.1979
4857090,2.04,7.0,MANUAL,7,1775685597.2079
4857100,2.05,7.0,MANUAL,7,1775685597.2179
4857110,2.05,7.0,MANUAL,7,1775685597.2278
4857120,2.04,7.0,MANUAL,7,1775685597.2379
4857130,2.04,7.0,MANUAL,7,1775685597.2473
4857140,2.05,7.0,MANUAL,7,1775685597.2577
4857150,2.05,7.0,MANUAL,7,1775685597.268
4857160,2.04,7.0,MANUAL,7,1775685597.2779
4857170,2.04,7.0,MANUAL,7,1775685597.2879
4857180,2.05,7.0,MANUAL,7,1775685597.2979
4857190,2.05,7.0,MANUAL,7,1775685597.3077
4857200,2.05,7.0,MANUAL,7,1775685597.3179
4857210,2.05,7.0,MANUAL,7,1775685597.3276
4857220,2.05,7.0,MANUAL,7,1775685597.3379
4857230,2.05,7.0,MANUAL,7,1775685597.3478
4857240,2.05,7.0,MANUAL,7,1775685597.3578
4857250,2.05,7.0,MANUAL,7,1775685597.3681
4857260,2.06,7.0,MANUAL,7,1775685597.3781
4857270,2.05,7.0,MANUAL,7,1775685597.4542
4857280,2.05,7.0,MANUAL,7,1775685597.4553
4857290,2.05,7.0,MANUAL,7,1775685597.4562
4857300,2.05,7.0,MANUAL,7,1775685597.457
4857310,2.04,7.0,MANUAL,7,1775685597.4578
4857320,2.04,7.0,MANUAL,7,1775685597.4586
4857330,2.04,7.0,MANUAL,7,1775685597.4594
4857340,2.04,7.0,MANUAL,7,1775685597.4601
4857350,2.04,7.0,MANUAL,7,1775685597.4679
4857360,2.05,7.0,MANUAL,7,1775685597.4779
4857370,2.06,7.0,MANUAL,7,1775685597.488
4857380,2.05,7.0,MANUAL,7,1775685597.4979
4857390,2.05,7.0,MANUAL,7,1775685597.5079
4857400,2.06,7.0,MANUAL,7,1775685597.5179
4857410,2.06,7.0,MANUAL,7,1775685597.5279
4857420,2.05,7.0,MANUAL,7,1775685597.5378
4857430,2.05,7.0,MANUAL,7,1775685597.5473
4857440,2.05,7.0,MANUAL,7,1775685597.5575
4857450,2.05,7.0,MANUAL,7,1775685597.5676
4857460,2.04,7.0,MANUAL,7,1775685597.5778
4857470,2.05,7.0,MANUAL,7,1775685597.5879
4857480,2.06,7.0,MANUAL,7,1775685597.5978
4857490,2.06,7.0,MANUAL,7,1775685597.6078
4857500,2.06,7.0,MANUAL,7,1775685597.6178
4857510,2.07,7.0,MANUAL,7,1775685597.6278
4857520,2.07,7.0,MANUAL,7,1775685597.6378
4857530,2.06,7.0,MANUAL,7,1775685597.6479
4857540,2.05,7.0,MANUAL,7,1775685597.658
4857550,2.05,7.0,MANUAL,7,1775685597.6679
4857560,2.05,7.0,MANUAL,7,1775685597.6779
4857570,2.04,7.0,MANUAL,7,1775685597.6884
4857580,2.04,7.0,MANUAL,7,1775685597.6978
4857590,2.05,7.0,MANUAL,7,1775685597.7079
4857600,2.05,7.0,MANUAL,7,1775685597.7179
4857610,2.05,7.0,MANUAL,7,1775685597.7279
4857620,2.06,7.0,MANUAL,7,1775685597.7378
4857630,2.07,7.0,MANUAL,7,1775685597.7478
4857640,2.07,7.0,MANUAL,7,1775685597.7579
4857650,2.07,7.0,MANUAL,7,1775685597.768
4857660,2.07,7.0,MANUAL,7,1775685597.7778
4857670,2.08,7.0,MANUAL,7,1775685597.7879
4857680,2.06,7.0,MANUAL,7,1775685597.7979
4857690,2.06,7.0,MANUAL,7,1775685597.8078
4857700,2.06,7.0,MANUAL,7,1775685597.8178
4857710,2.05,7.0,MANUAL,7,1775685597.8279
4857720,2.04,7.0,MANUAL,7,1775685597.8378
4857730,2.04,7.0,MANUAL,7,1775685597.8478
4857740,2.04,7.0,MANUAL,7,1775685597.8578
4857750,2.05,7.0,MANUAL,7,1775685597.8678
4857760,2.04,7.0,MANUAL,7,1775685597.8778
4857770,2.05,7.0,MANUAL,7,1775685597.8878
4857780,2.07,7.0,MANUAL,7,1775685597.8979
4857790,2.07,7.0,MANUAL,7,1775685597.9079
4857800,2.07,7.0,MANUAL,7,1775685597.918
4857810,2.07,7.0,MANUAL,7,1775685597.9279
4857820,2.08,7.0,MANUAL,7,1775685597.9379
4857830,2.07,7.0,MANUAL,7,1775685597.9478
4857840,2.06,7.0,MANUAL,7,1775685597.9579
4857850,2.07,7.0,MANUAL,7,1775685597.9684
4857860,2.06,7.0,MANUAL,7,1775685597.9779
4857870,2.05,7.0,MANUAL,7,1775685597.9879
4857880,2.05,7.0,MANUAL,7,1775685597.9979
4857890,2.05,7.0,MANUAL,7,1775685598.0079
4857900,2.05,7.0,MANUAL,7,1775685598.0179
4857910,2.05,7.0,MANUAL,7,1775685598.0279
4857920,2.06,7.0,MANUAL,7,1775685598.0378
4857930,2.07,7.0,MANUAL,7,1775685598.0479
4857940,2.07,7.0,MANUAL,7,1775685598.0579
4857950,2.07,7.0,MANUAL,7,1775685598.0679
4857960,2.08,7.0,MANUAL,7,1775685598.0778
4857970,2.08,7.0,MANUAL,7,1775685598.0878
4857980,2.07,7.0,MANUAL,7,1775685598.0979
4857990,2.07,7.0,MANUAL,7,1775685598.1083
4858000,2.07,7.0,MANUAL,7,1775685598.1178
4858010,2.07,7.0,MANUAL,7,1775685598.1278
4858020,2.06,7.0,MANUAL,7,1775685598.1378
4858030,2.06,7.0,MANUAL,7,1775685598.1478
4858040,2.06,7.0,MANUAL,7,1775685598.1578
4858050,2.06,7.0,MANUAL,7,1775685598.1678
4858060,2.05,7.0,MANUAL,7,1775685598.1779
4858070,2.05,7.0,MANUAL,7,1775685598.1879
4858080,2.06,7.0,MANUAL,7,1775685598.1979
4858090,2.06,7.0,MANUAL,7,1775685598.2079
4858100,2.06,7.0,MANUAL,7,1775685598.2183
4858110,2.07,7.0,MANUAL,7,1775685598.2278
4858120,2.08,7.0,MANUAL,7,1775685598.2381
4858130,2.07,7.0,MANUAL,7,1775685598.2476
4858140,2.08,7.0,MANUAL,7,1775685598.258
4858150,2.08,7.0,MANUAL,7,1775685598.2678
4858160,2.08,7.0,MANUAL,7,1775685598.2778
4858170,2.07,7.0,MANUAL,7,1775685598.2879
4858180,2.07,7.0,MANUAL,7,1775685598.2979
4858190,2.07,7.0,MANUAL,7,1775685598.3078
4858200,2.06,7.0,MANUAL,7,1775685598.3178
4858210,2.05,7.0,MANUAL,7,1775685598.328
4858220,2.06,7.0,MANUAL,7,1775685598.3379
4858230,2.07,7.0,MANUAL,7,1775685598.3478
4858240,2.06,7.0,MANUAL,7,1775685598.3578
4858250,2.06,7.0,MANUAL,7,1775685598.3678
4858260,2.08,7.0,MANUAL,7,1775685598.3778
4858270,2.08,7.0,MANUAL,7,1775685598.388
4858280,2.08,7.0,MANUAL,7,1775685598.3979
4858290,2.08,7.0,MANUAL,7,1775685598.4079
4858300,2.09,7.0,MANUAL,7,1775685598.4184
4858310,2.08,7.0,MANUAL,7,1775685598.4278
4858320,2.07,7.0,MANUAL,7,1775685598.4379
4858330,2.07,7.0,MANUAL,7,1775685598.4479
4858340,2.08,7.0,MANUAL,7,1775685598.4578
4858350,2.07,7.0,MANUAL,7,1775685598.4678
4858360,2.06,7.0,MANUAL,7,1775685598.4778
4858370,2.06,7.0,MANUAL,7,1775685598.4879
4858380,2.07,7.0,MANUAL,7,1775685598.4975
4858390,2.07,7.0,MANUAL,7,1775685598.508
4858400,2.07,7.0,MANUAL,7,1775685598.5177
4858410,2.08,7.0,MANUAL,7,1775685598.5278
4858420,2.08,7.0,MANUAL,7,1775685598.5379
4858430,2.08,7.0,MANUAL,7,1775685598.5478
4858440,2.08,7.0,MANUAL,7,1775685598.5578
4858450,2.09,7.0,MANUAL,7,1775685598.5678
4858460,2.08,7.0,MANUAL,7,1775685598.5779
4858470,2.07,7.0,MANUAL,7,1775685598.5878
4858480,2.07,7.0,MANUAL,7,1775685598.5978
4858490,2.08,7.0,MANUAL,7,1775685598.6078
4858500,2.07,7.0,MANUAL,7,1775685598.6178
4858510,2.06,7.0,MANUAL,7,1775685598.6279
4858520,2.06,7.0,MANUAL,7,1775685598.638
4858530,2.07,7.0,MANUAL,7,1775685598.6479
4858540,2.07,7.0,MANUAL,7,1775685598.658
4858550,2.07,7.0,MANUAL,7,1775685598.6678
4858560,2.08,7.0,MANUAL,7,1775685598.6773
4858570,2.08,7.0,MANUAL,7,1775685598.6873
4858580,2.08,7.0,MANUAL,7,1775685598.6973
4858590,2.08,7.0,MANUAL,7,1775685598.7072
4858600,2.09,7.0,MANUAL,7,1775685598.7174
4858610,2.08,7.0,MANUAL,7,1775685598.7274
4858620,2.07,7.0,MANUAL,7,1775685598.7373
4858630,2.07,7.0,MANUAL,7,1775685598.7482
4858640,2.07,7.0,MANUAL,7,1775685598.7577
4858650,2.07,7.0,MANUAL,7,1775685598.7676
4858660,2.06,7.0,MANUAL,7,1775685598.7778
4858670,2.07,7.0,MANUAL,7,1775685598.7879
4858680,2.08,7.0,MANUAL,7,1775685598.7979
4858690,2.07,7.0,MANUAL,7,1775685598.8079
4858700,2.07,7.0,MANUAL,7,1775685598.8178
4858710,2.08,7.0,MANUAL,7,1775685598.8278
4858720,2.09,7.0,MANUAL,7,1775685598.8378
4858730,2.08,7.0,MANUAL,7,1775685598.8478
4858740,2.08,7.0,MANUAL,7,1775685598.8578
4858750,2.08,7.0,MANUAL,7,1775685598.8678
4858760,2.08,7.0,MANUAL,7,1775685598.8778
4858770,2.08,7.0,MANUAL,7,1775685598.8878
4858780,2.08,7.0,MANUAL,7,1775685598.8982
4858790,2.08,7.0,MANUAL,7,1775685598.9078
4858800,2.07,7.0,MANUAL,7,1775685598.9178
4858810,2.07,7.0,MANUAL,7,1775685598.9278
4858820,2.07,7.0,MANUAL,7,1775685598.9376
4858830,2.08,7.0,MANUAL,7,1775685598.9473
4858840,2.07,7.0,MANUAL,7,1775685598.9578
4858850,2.07,7.0,MANUAL,7,1775685598.9678
4858860,2.08,7.0,MANUAL,7,1775685598.9779
4858870,2.08,7.0,MANUAL,7,1775685598.9878
4858880,2.08,7.0,MANUAL,7,1775685598.998
4858890,2.08,7.0,MANUAL,7,1775685599.0078
4858900,2.09,7.0,MANUAL,7,1775685599.0178
4858910,2.09,7.0,MANUAL,7,1775685599.0278
4858920,2.08,7.0,MANUAL,7,1775685599.0378
4858930,2.08,7.0,MANUAL,7,1775685599.0478
4858940,2.08,7.0,MANUAL,7,1775685599.0578
4858950,2.08,7.0,MANUAL,7,1775685599.068
4858960,2.07,7.0,MANUAL,7,1775685599.0779
4858970,2.08,7.0,MANUAL,7,1775685599.0878
4858980,2.08,7.0,MANUAL,7,1775685599.0978
4858990,2.07,7.0,MANUAL,7,1775685599.1078
4859000,2.07,7.0,MANUAL,7,1775685599.1178
4859010,2.08,7.0,MANUAL,7,1775685599.1277
4859020,2.09,7.0,MANUAL,7,1775685599.1378
4859030,2.08,7.0,MANUAL,7,1775685599.1477
4859040,2.08,7.0,MANUAL,7,1775685599.1577
4859050,2.09,7.0,MANUAL,7,1775685599.1678
4859060,2.09,7.0,MANUAL,7,1775685599.1781
4859070,2.08,7.0,MANUAL,7,1775685599.1877
4859080,2.08,7.0,MANUAL,7,1775685599.1977
4859090,2.08,7.0,MANUAL,7,1775685599.2074
4859100,2.08,7.0,MANUAL,7,1775685599.2178
4859110,2.07,7.0,MANUAL,7,1775685599.2279
4859120,2.08,7.0,MANUAL,7,1775685599.2378
4859130,2.09,7.0,MANUAL,7,1775685599.2475
4859140,2.08,7.0,MANUAL,7,1775685599.2574
4859150,2.08,7.0,MANUAL,7,1775685599.2676
4859160,2.09,7.0,MANUAL,7,1775685599.2778
4859170,2.09,7.0,MANUAL,7,1775685599.2879
4859180,2.08,7.0,MANUAL,7,1775685599.2978
4859190,2.08,7.0,MANUAL,7,1775685599.3078
4859200,2.08,7.0,MANUAL,7,1775685599.3181
4859210,2.08,7.0,MANUAL,7,1775685599.328
4859220,2.07,7.0,MANUAL,7,1775685599.3379
4859230,2.08,7.0,MANUAL,7,1775685599.3478
4859240,2.08,7.0,MANUAL,7,1775685599.3578
4859250,2.08,7.0,MANUAL,7,1775685599.3678
4859260,2.08,7.0,MANUAL,7,1775685599.3779
4859270,2.09,7.0,MANUAL,7,1775685599.3879
4859280,2.10,7.0,MANUAL,7,1775685599.3979
4859290,2.09,7.0,MANUAL,7,1775685599.4078
4859300,2.09,7.0,MANUAL,7,1775685599.4177
4859310,2.10,7.0,MANUAL,7,1775685599.4273
4859320,2.10,7.0,MANUAL,8,1775685599.4372
4859330,2.09,8.0,MANUAL,8,1775685599.4475
4859340,2.09,8.0,MANUAL,8,1775685599.4576
4859350,2.09,8.0,MANUAL,8,1775685599.4677
4859360,2.08,8.0,MANUAL,8,1775685599.4777
4859370,2.07,8.0,MANUAL,8,1775685599.4874
4859380,2.08,8.0,MANUAL,8,1775685599.4977
4859390,2.08,8.0,MANUAL,8,1775685599.5074
4859400,2.08,8.0,MANUAL,8,1775685599.5176
4859410,2.08,8.0,MANUAL,8,1775685599.5276
4859420,2.09,8.0,MANUAL,8,1775685599.5375
4859430,2.10,8.0,MANUAL,8,1775685599.5476
4859440,2.09,8.0,MANUAL,8,1775685599.5574
4859450,2.10,8.0,MANUAL,8,1775685599.5674
4859460,2.11,8.0,MANUAL,8,1775685599.5773
4859470,2.11,8.0,MANUAL,8,1775685599.5875
4859480,2.10,8.0,MANUAL,8,1775685599.5976
4859490,2.11,8.0,MANUAL,8,1775685599.6075
4859500,2.11,8.0,MANUAL,8,1775685599.6176
4859510,2.10,8.0,MANUAL,8,1775685599.6275
4859520,2.10,8.0,MANUAL,8,1775685599.6374
4859530,2.10,8.0,MANUAL,8,1775685599.6474
4859540,2.10,8.0,MANUAL,8,1775685599.6575
4859550,2.09,8.0,MANUAL,8,1775685599.6676
4859560,2.09,8.0,MANUAL,8,1775685599.6775
4859570,2.10,8.0,MANUAL,8,1775685599.6874
4859580,2.10,8.0,MANUAL,8,1775685599.6975
4859590,2.10,8.0,MANUAL,8,1775685599.7079
4859600,2.11,8.0,MANUAL,8,1775685599.7179
4859610,2.13,8.0,MANUAL,8,1775685599.728
4859620,2.13,8.0,MANUAL,8,1775685599.7382
4859630,2.13,8.0,MANUAL,8,1775685599.7478
4859640,2.14,8.0,MANUAL,8,1775685599.7578
4859650,2.15,8.0,MANUAL,8,1775685599.7679
4859660,2.14,8.0,MANUAL,8,1775685599.7778
4859670,2.13,8.0,MANUAL,8,1775685599.7878
4859680,2.13,8.0,MANUAL,8,1775685599.7978
4859690,2.12,8.0,MANUAL,8,1775685599.8079
4859700,2.11,8.0,MANUAL,8,1775685599.8178
4859710,2.12,8.0,MANUAL,8,1775685599.8277
4859720,2.13,8.0,MANUAL,8,1775685599.8378
4859730,2.13,8.0,MANUAL,8,1775685599.8477
4859740,2.14,8.0,MANUAL,8,1775685599.8577
4859750,2.16,8.0,MANUAL,8,1775685599.8678
4859760,2.17,8.0,MANUAL,8,1775685599.8782
4859770,2.17,8.0,MANUAL,8,1775685599.8878
4859780,2.18,8.0,MANUAL,8,1775685599.8978
4859790,2.20,8.0,MANUAL,8,1775685599.9077
4859800,2.19,8.0,MANUAL,8,1775685599.9178
4859810,2.19,8.0,MANUAL,8,1775685599.9278
4859820,2.19,8.0,MANUAL,8,1775685599.9377
4859830,2.19,8.0,MANUAL,8,1775685599.9478
4859840,2.18,8.0,MANUAL,8,1775685599.9578
4859850,2.18,8.0,MANUAL,8,1775685599.9679
4859860,2.19,8.0,MANUAL,8,1775685599.9778
4859870,2.19,8.0,MANUAL,8,1775685599.9882
4859880,2.19,8.0,MANUAL,8,1775685599.9972
4859890,2.20,8.0,MANUAL,8,1775685600.0074
4859900,2.20,8.0,MANUAL,8,1775685600.0174
4859910,2.20,8.0,MANUAL,8,1775685600.0272
4859920,2.22,8.0,MANUAL,8,1775685600.0372
4859930,2.22,8.0,MANUAL,8,1775685600.0472
4859940,2.22,8.0,MANUAL,8,1775685600.0573
4859950,2.23,8.0,MANUAL,8,1775685600.0673
4859960,2.23,8.0,MANUAL,8,1775685600.0772
4859970,2.23,8.0,MANUAL,8,1775685600.0872
4859980,2.23,8.0,MANUAL,8,1775685600.1631
4859990,2.23,8.0,MANUAL,8,1775685600.1643
4860000,2.23,8.0,MANUAL,8,1775685600.1652
4860010,2.23,8.0,MANUAL,8,1775685600.1661
4860020,2.23,8.0,MANUAL,8,1775685600.167
4860030,2.24,8.0,MANUAL,8,1775685600.1679
4860040,2.24,8.0,MANUAL,8,1775685600.1685
4860050,2.24,8.0,MANUAL,8,1775685600.169
4860060,2.24,8.0,MANUAL,8,1775685600.1772
4860070,2.24,8.0,MANUAL,8,1775685600.1873
4860080,2.24,8.0,MANUAL,8,1775685600.1972
4860090,2.25,8.0,MANUAL,8,1775685600.2072
4860100,2.26,8.0,MANUAL,8,1775685600.2175
4860110,2.26,8.0,MANUAL,8,1775685600.2273
4860120,2.27,8.0,MANUAL,8,1775685600.2377
4860130,2.28,8.0,MANUAL,8,1775685600.2474
4860140,2.28,8.0,MANUAL,8,1775685600.2574
4860150,2.28,8.0,MANUAL,8,1775685600.2677
4860160,2.28,8.0,MANUAL,8,1775685600.2773
4860170,2.28,8.0,MANUAL,8,1775685600.2873
4860180,2.27,8.0,MANUAL,8,1775685600.2979
4860190,2.28,8.0,MANUAL,8,1775685600.3074
4860200,2.28,8.0,MANUAL,8,1775685600.3178
4860210,2.27,8.0,MANUAL,8,1775685600.3275
4860220,2.28,8.0,MANUAL,8,1775685600.3384
4860230,2.29,8.0,MANUAL,8,1775685600.3479
4860240,2.29,8.0,MANUAL,8,1775685600.3573
4860250,2.30,8.0,MANUAL,8,1775685600.3676
4860260,2.31,8.0,MANUAL,8,1775685600.3773
4860270,2.31,8.0,MANUAL,8,1775685600.3875
4860280,2.31,8.0,MANUAL,8,1775685600.3973
4860290,2.32,8.0,MANUAL,8,1775685600.4074
4860300,2.32,8.0,MANUAL,8,1775685600.4175
4860310,2.32,8.0,MANUAL,8,1775685600.4275
4860320,2.32,8.0,MANUAL,8,1775685600.4376
4860330,2.32,8.0,MANUAL,8,1775685600.4479
4860340,2.32,8.0,MANUAL,8,1775685600.4573
4860350,2.32,8.0,MANUAL,8,1775685600.4676
4860360,2.32,8.0,MANUAL,8,1775685600.4774
4860370,2.32,8.0,MANUAL,8,1775685600.4875
4860380,2.32,8.0,MANUAL,8,1775685600.4979
4860390,2.33,8.0,MANUAL,8,1775685600.5074
4860400,2.33,8.0,MANUAL,8,1775685600.5177
4860410,2.33,8.0,MANUAL,8,1775685600.5276
4860420,2.34,8.0,MANUAL,8,1775685600.5377
4860430,2.35,8.0,MANUAL,8,1775685600.5481
4860440,2.35,8.0,MANUAL,8,1775685600.5577
4860450,2.35,8.0,MANUAL,8,1775685600.568
4860460,2.36,8.0,MANUAL,8,1775685600.5777
4860470,2.35,8.0,MANUAL,8,1775685600.5878
4860480,2.35,8.0,MANUAL,8,1775685600.5972
4860490,2.35,8.0,MANUAL,8,1775685600.6078
4860500,2.35,8.0,MANUAL,8,1775685600.6181
4860510,2.35,8.0,MANUAL,8,1775685600.6278
4860520,2.35,8.0,MANUAL,8,1775685600.6378
4860530,2.35,8.0,MANUAL,8,1775685600.6479
4860540,2.35,8.0,MANUAL,8,1775685600.6574
4860550,2.36,8.0,MANUAL,8,1775685600.6678
4860560,2.37,8.0,MANUAL,8,1775685600.6776
4860570,2.37,8.0,MANUAL,8,1775685600.6877
4860580,2.37,8.0,MANUAL,8,1775685600.698
4860590,2.38,8.0,MANUAL,8,1775685600.7077
4860600,2.37,8.0,MANUAL,8,1775685600.718
4860610,2.37,8.0,MANUAL,8,1775685600.7275
4860620,2.38,8.0,MANUAL,8,1775685600.738
4860630,2.37,8.0,MANUAL,8,1775685600.7474
4860640,2.37,8.0,MANUAL,8,1775685600.7572
4860650,2.37,8.0,MANUAL,8,1775685600.7679
4860660,2.37,8.0,MANUAL,8,1775685600.7772
4860670,2.37,8.0,MANUAL,8,1775685600.7874
4860680,2.37,8.0,MANUAL,8,1775685600.7985
4860690,2.38,8.0,MANUAL,8,1775685600.8072
4860700,2.38,8.0,MANUAL,8,1775685600.8175
4860710,2.38,8.0,MANUAL,8,1775685600.8273
4860720,2.39,8.0,MANUAL,8,1775685600.8374
4860730,2.38,8.0,MANUAL,8,1775685600.8478
4860740,2.39,8.0,MANUAL,8,1775685600.8577
4860750,2.39,8.0,MANUAL,8,1775685600.8678
4860760,2.40,8.0,MANUAL,8,1775685600.8783
4860770,2.40,8.0,MANUAL,8,1775685600.8878
4860780,2.40,8.0,MANUAL,8,1775685600.898
4860790,2.40,8.0,MANUAL,8,1775685600.9077
4860800,2.40,8.0,MANUAL,8,1775685600.9179
4860810,2.40,8.0,MANUAL,8,1775685600.9277
4860820,2.40,8.0,MANUAL,8,1775685600.9376
4860830,2.40,8.0,MANUAL,8,1775685600.9479
4860840,2.39,8.0,MANUAL,8,1775685600.9572
4860850,2.40,8.0,MANUAL,8,1775685600.9676
4860860,2.40,8.0,MANUAL,8,1775685600.9778
4860870,2.40,8.0,MANUAL,8,1775685600.9877
4860880,2.41,8.0,MANUAL,8,1775685600.9979
4860890,2.42,8.0,MANUAL,8,1775685601.0077
4860900,2.42,8.0,MANUAL,8,1775685601.0179
4860910,2.42,8.0,MANUAL,8,1775685601.0276
4860920,2.42,8.0,MANUAL,8,1775685601.0378
4860930,2.42,8.0,MANUAL,8,1775685601.048
4860940,2.42,8.0,MANUAL,8,1775685601.0579
4860950,2.42,8.0,MANUAL,8,1775685601.0677
4860960,2.42,8.0,MANUAL,8,1775685601.0775
4860970,2.42,8.0,MANUAL,8,1775685601.0877
4860980,2.43,8.0,MANUAL,8,1775685601.098
4860990,2.42,8.0,MANUAL,8,1775685601.1078
4861000,2.42,8.0,MANUAL,8,1775685601.118
4861010,2.43,8.0,MANUAL,8,1775685601.1282
4861020,2.43,8.0,MANUAL,8,1775685601.1379
4861030,2.43,8.0,MANUAL,8,1775685601.1485
4861040,2.43,8.0,MANUAL,8,1775685601.1576
4861050,2.44,8.0,MANUAL,8,1775685601.1681
4861060,2.44,8.0,MANUAL,8,1775685601.1773
4861070,2.44,8.0,MANUAL,8,1775685601.1873
4861080,2.44,8.0,MANUAL,8,1775685601.1979
4861090,2.44,8.0,MANUAL,8,1775685601.2072
4861100,2.44,8.0,MANUAL,8,1775685601.2173
4861110,2.44,8.0,MANUAL,8,1775685601.2271
4861120,2.44,8.0,MANUAL,8,1775685601.2376
4861130,2.44,8.0,MANUAL,8,1775685601.2479
4861140,2.44,8.0,MANUAL,8,1775685601.2575
4861150,2.45,8.0,MANUAL,8,1775685601.2673
4861160,2.44,8.0,MANUAL,8,1775685601.2776
4861170,2.45,8.0,MANUAL,8,1775685601.2876
4861180,2.45,8.0,MANUAL,8,1775685601.2977
4861190,2.45,8.0,MANUAL,8,1775685601.3076
4861200,2.45,8.0,MANUAL,8,1775685601.3177
4861210,2.46,8.0,MANUAL,8,1775685601.3277
4861220,2.46,8.0,MANUAL,8,1775685601.3378
4861230,2.46,8.0,MANUAL,8,1775685601.3481
4861240,2.46,8.0,MANUAL,8,1775685601.358
4861250,2.46,8.0,MANUAL,8,1775685601.3679
4861260,2.46,8.0,MANUAL,8,1775685601.3778
4861270,2.46,8.0,MANUAL,8,1775685601.3879
4861280,2.46,8.0,MANUAL,8,1775685601.3978
4861290,2.45,8.0,MANUAL,8,1775685601.4077
4861300,2.45,8.0,MANUAL,8,1775685601.4178
4861310,2.46,8.0,MANUAL,8,1775685601.4276
4861320,2.45,8.0,MANUAL,8,1775685601.4376
4861330,2.45,8.0,MANUAL,8,1775685601.4478
4861340,2.46,8.0,MANUAL,8,1775685601.4623
4861350,2.46,8.0,MANUAL,8,1775685601.4678
4861360,2.46,8.0,MANUAL,8,1775685601.4778
4861370,2.47,8.0,MANUAL,8,1775685601.4879
4861380,2.47,8.0,MANUAL,8,1775685601.4977
4861390,2.48,8.0,MANUAL,8,1775685601.5077
4861400,2.48,8.0,MANUAL,8,1775685601.5177
4861410,2.49,8.0,MANUAL,8,1775685601.5277
4861420,2.48,8.0,MANUAL,8,1775685601.5377
4861430,2.48,8.0,MANUAL,8,1775685601.5476
4861440,2.48,8.0,MANUAL,8,1775685601.5576
4861450,2.47,8.0,MANUAL,8,1775685601.5677
4861460,2.47,8.0,MANUAL,8,1775685601.5777
4861470,2.47,8.0,MANUAL,8,1775685601.5876
4861480,2.47,8.0,MANUAL,8,1775685601.5978
4861490,2.46,8.0,MANUAL,8,1775685601.6077
4861500,2.47,8.0,MANUAL,8,1775685601.6177
4861510,2.48,8.0,MANUAL,8,1775685601.6276
4861520,2.48,8.0,MANUAL,8,1775685601.6378
4861530,2.49,8.0,MANUAL,8,1775685601.6478
4861540,2.50,8.0,MANUAL,8,1775685601.6573
4861550,2.50,8.0,MANUAL,8,1775685601.6672
4861560,2.50,8.0,MANUAL,8,1775685601.6772
4861570,2.51,8.0,MANUAL,8,1775685601.6872
4861580,2.50,8.0,MANUAL,8,1775685601.6972
