Timestamp_MS,Angulo,PWM,Modo
805470,3.50,10.0,MANUAL
805480,3.51,10.0,MANUAL
805490,3.51,10.0,MANUAL
805500,3.51,10.0,MANUAL
805510,3.51,10.0,MANUAL
805520,3.51,10.0,MANUAL
805530,3.51,10.0,MANUAL
805540,3.52,10.0,MANUAL
805550,3.51,10.0,MANUAL
805560,3.52,10.0,MANUAL
805570,3.53,10.0,MANUAL
805580,3.53,10.0,MANUAL
805590,3.53,10.0,MANUAL
805600,3.54,10.0,MANUAL
805610,3.54,10.0,MANUAL
805620,3.54,10.0,MANUAL
805630,3.54,10.0,MANUAL
805640,3.54,10.0,MANUAL
805650,3.54,10.0,MANUAL
805660,3.54,10.0,MANUAL
805670,3.54,10.0,MANUAL
805680,3.55,10.0,MANUAL
805690,3.55,10.0,MANUAL
805700,3.57,10.0,MANUAL
805710,3.57,10.0,MANUAL
805720,3.58,10.0,MANUAL
805730,3.59,10.0,MANUAL
805740,3.59,10.0,MANUAL
805750,3.59,10.0,MANUAL
805760,3.59,10.0,MANUAL
805770,3.59,10.0,MANUAL
805780,3.59,10.0,MANUAL
805790,3.59,10.0,MANUAL
805800,3.58,10.0,MANUAL
805810,3.59,10.0,MANUAL
805820,3.59,10.0,MANUAL
805830,3.59,10.0,MANUAL
805840,3.60,10.0,MANUAL
805850,3.61,10.0,MANUAL
805860,3.61,10.0,MANUAL
805870,3.62,10.0,MANUAL
805880,3.62,10.0,MANUAL
805890,3.62,10.0,MANUAL
805900,3.63,10.0,MANUAL
805910,3.63,10.0,MANUAL
805920,3.63,10.0,MANUAL
805930,3.63,10.0,MANUAL
805940,3.63,10.0,MANUAL
805950,3.63,10.0,MANUAL
805960,3.63,10.0,MANUAL
805970,3.63,10.0,MANUAL
805980,3.64,10.0,MANUAL
805990,3.65,10.0,MANUAL
806000,3.65,10.0,MANUAL
806010,3.66,10.0,MANUAL
806020,3.66,10.0,MANUAL
806030,3.67,10.0,MANUAL
806040,3.67,10.0,MANUAL
806050,3.67,10.0,MANUAL
806060,3.67,10.0,MANUAL
806070,3.67,10.0,MANUAL
806080,3.66,10.0,MANUAL
806090,3.67,10.0,MANUAL
806100,3.67,10.0,MANUAL
806110,3.67,10.0,MANUAL
806120,3.68,10.0,MANUAL
806130,3.68,10.0,MANUAL
806140,3.69,10.0,MANUAL
806150,3.69,10.0,MANUAL
806160,3.70,10.0,MANUAL
806170,3.70,10.0,MANUAL
806180,3.70,10.0,MANUAL
806190,3.70,10.0,MANUAL
806200,3.70,10.0,MANUAL
806210,3.71,10.0,MANUAL
806220,3.70,10.0,MANUAL
806230,3.71,10.0,MANUAL
806240,3.71,10.0,MANUAL
806250,3.71,10.0,MANUAL
806260,3.72,10.0,MANUAL
806270,3.72,10.0,MANUAL
806280,3.72,10.0,MANUAL
806290,3.72,10.0,MANUAL
806300,3.72,10.0,MANUAL
806310,3.72,10.0,MANUAL
806320,3.73,10.0,MANUAL
806330,3.73,10.0,MANUAL
806340,3.73,10.0,MANUAL
806350,3.74,10.0,MANUAL
806360,3.74,10.0,MANUAL
806370,3.75,10.0,MANUAL
806380,3.75,10.0,MANUAL
806390,3.75,10.0,MANUAL
806400,3.75,10.0,MANUAL
806410,3.75,10.0,MANUAL
806420,3.75,10.0,MANUAL
806430,3.75,10.0,MANUAL
806440,3.75,10.0,MANUAL
806450,3.75,10.0,MANUAL
806460,3.76,10.0,MANUAL
806470,3.76,10.0,MANUAL
806480,3.77,10.0,MANUAL
806490,3.77,10.0,MANUAL
806500,3.77,10.0,MANUAL
806510,3.78,10.0,MANUAL
806520,3.78,10.0,MANUAL
806530,3.78,10.0,MANUAL
806540,3.78,10.0,MANUAL
806550,3.78,10.0,MANUAL
806560,3.78,10.0,MANUAL
806570,3.78,10.0,MANUAL
806580,3.78,10.0,MANUAL
806590,3.78,10.0,MANUAL
806600,3.79,10.0,MANUAL
806610,3.78,10.0,MANUAL
806620,3.79,10.0,MANUAL
806630,3.79,10.0,MANUAL
806640,3.79,10.0,MANUAL
806650,3.79,10.0,MANUAL
806660,3.79,10.0,MANUAL
806670,3.80,10.0,MANUAL
806680,3.80,10.0,MANUAL
806690,3.80,10.0,MANUAL
806700,3.80,10.0,MANUAL
806710,3.81,10.0,MANUAL
806720,3.81,10.0,MANUAL
806730,3.81,10.0,MANUAL
806740,3.81,10.0,MANUAL
806750,3.81,10.0,MANUAL
806760,3.81,10.0,MANUAL
806770,3.81,10.0,MANUAL
806780,3.81,10.0,MANUAL
806790,3.81,10.0,MANUAL
806800,3.81,10.0,MANUAL
806810,3.81,10.0,MANUAL
806820,3.81,10.0,MANUAL
806830,3.82,10.0,MANUAL
806840,3.83,10.0,MANUAL
806850,3.83,10.0,MANUAL
806860,3.84,10.0,MANUAL
806870,3.84,10.0,MANUAL
806880,3.84,10.0,MANUAL
806890,3.84,10.0,MANUAL
806900,3.84,10.0,MANUAL
806910,3.84,10.0,MANUAL
806920,3.83,10.0,MANUAL
806930,3.83,10.0,MANUAL
806940,3.83,10.0,MANUAL
806950,3.83,10.0,MANUAL
806960,3.84,10.0,MANUAL
806970,3.84,10.0,MANUAL
806980,3.85,10.0,MANUAL
806990,3.86,10.0,MANUAL
807000,3.86,10.0,MANUAL
807010,3.87,10.0,MANUAL
807020,3.87,10.0,MANUAL
807030,3.87,10.0,MANUAL
807040,3.87,10.0,MANUAL
807050,3.87,10.0,MANUAL
807060,3.87,10.0,MANUAL
807070,3.87,10.0,MANUAL
807080,3.87,10.0,MANUAL
807090,3.87,10.0,MANUAL
807100,3.87,10.0,MANUAL
807110,3.87,10.0,MANUAL
807120,3.88,10.0,MANUAL
807130,3.88,10.0,MANUAL
807140,3.88,10.0,MANUAL
807150,3.89,10.0,MANUAL
807160,3.89,10.0,MANUAL
807170,3.90,10.0,MANUAL
807180,3.90,10.0,MANUAL
807190,3.90,10.0,MANUAL
807200,3.90,10.0,MANUAL
807210,3.91,10.0,MANUAL
807220,3.90,10.0,MANUAL
807230,3.90,10.0,MANUAL
807240,3.90,10.0,MANUAL
807250,3.89,10.0,MANUAL
807260,3.89,10.0,MANUAL
807270,3.89,10.0,MANUAL
807280,3.89,10.0,MANUAL
807290,3.89,10.0,MANUAL
807300,3.90,10.0,MANUAL
807310,3.91,10.0,MANUAL
807320,3.92,10.0,MANUAL
807330,3.92,10.0,MANUAL
807340,3.93,10.0,MANUAL
807350,3.93,10.0,MANUAL
807360,3.93,10.0,MANUAL
807370,3.94,0.0,MANUAL
807380,3.93,0.0,MANUAL
807390,3.92,0.0,MANUAL
807400,3.91,0.0,MANUAL
807410,3.90,0.0,MANUAL
807420,3.90,0.0,MANUAL
807430,3.90,0.0,MANUAL
807440,3.90,0.0,MANUAL
807450,3.89,0.0,MANUAL
807460,3.89,0.0,MANUAL
807470,3.89,0.0,MANUAL
807480,3.89,0.0,MANUAL
807490,3.88,0.0,MANUAL
807500,3.87,0.0,MANUAL
807510,3.85,0.0,MANUAL
807520,3.84,0.0,MANUAL
807530,3.81,0.0,MANUAL
807540,3.79,0.0,MANUAL
807550,3.77,0.0,MANUAL
807560,3.74,0.0,MANUAL
807570,3.70,0.0,MANUAL
807580,3.67,0.0,MANUAL
807590,3.65,0.0,MANUAL
807600,3.63,0.0,MANUAL
807610,3.59,0.0,MANUAL
807620,3.57,0.0,MANUAL
807630,3.55,0.0,MANUAL
807640,3.50,0.0,MANUAL
807650,3.45,0.0,MANUAL
807660,3.41,0.0,MANUAL
807670,3.37,0.0,MANUAL
807680,3.32,0.0,MANUAL
807690,3.26,0.0,MANUAL
807700,3.21,0.0,MANUAL
807710,3.15,0.0,MANUAL
807720,3.10,0.0,MANUAL
807730,3.05,0.0,MANUAL
807740,2.99,0.0,MANUAL
807750,2.93,0.0,MANUAL
807760,2.87,0.0,MANUAL
807770,2.82,0.0,MANUAL
807780,2.76,0.0,MANUAL
807790,2.70,0.0,MANUAL
807800,2.63,0.0,MANUAL
807810,2.56,0.0,MANUAL
807820,2.50,0.0,MANUAL
807830,2.43,0.0,MANUAL
807840,2.35,0.0,MANUAL
807850,2.29,0.0,MANUAL
807860,2.22,0.0,MANUAL
807870,2.15,0.0,MANUAL
807880,2.08,0.0,MANUAL
807890,2.01,0.0,MANUAL
807900,1.94,0.0,MANUAL
807910,1.88,0.0,MANUAL
807920,1.81,0.0,MANUAL
807930,1.74,0.0,MANUAL
807940,1.68,0.0,MANUAL
807950,1.62,0.0,MANUAL
807960,1.56,0.0,MANUAL
807970,1.50,0.0,MANUAL
807980,1.44,0.0,MANUAL
807990,1.39,0.0,MANUAL
808000,1.34,0.0,MANUAL
808010,1.29,0.0,MANUAL
808020,1.24,0.0,MANUAL
808030,1.19,0.0,MANUAL
808040,1.15,0.0,MANUAL
808050,1.11,0.0,MANUAL
808060,1.08,0.0,MANUAL
808070,1.05,0.0,MANUAL
808080,1.02,0.0,MANUAL
808090,1.00,0.0,MANUAL
808100,0.98,0.0,MANUAL
808110,0.97,0.0,MANUAL
808120,0.96,0.0,MANUAL
808130,0.95,0.0,MANUAL
808140,0.95,0.0,MANUAL
808150,0.95,0.0,MANUAL
808160,0.96,0.0,MANUAL
808170,0.96,0.0,MANUAL
808180,0.96,0.0,MANUAL
808190,0.97,0.0,MANUAL
808200,0.98,0.0,MANUAL
808210,0.98,0.0,MANUAL
808220,0.99,0.0,MANUAL
808230,1.00,0.0,MANUAL
808240,1.00,0.0,MANUAL
808250,1.01,0.0,MANUAL
808260,1.01,0.0,MANUAL
808270,1.01,0.0,MANUAL
808280,1.02,0.0,MANUAL
808290,1.01,0.0,MANUAL
808300,1.01,0.0,MANUAL
808310,1.01,0.0,MANUAL
808320,1.01,0.0,MANUAL
808330,1.00,0.0,MANUAL
808340,1.00,0.0,MANUAL
808350,1.00,0.0,MANUAL
808360,0.99,0.0,MANUAL
808370,0.99,0.0,MANUAL
808380,0.99,0.0,MANUAL
808390,0.99,0.0,MANUAL
808400,0.99,0.0,MANUAL
808410,0.99,0.0,MANUAL
808420,1.00,0.0,MANUAL
808430,1.00,0.0,MANUAL
808440,1.00,0.0,MANUAL
808450,1.00,0.0,MANUAL
808460,1.00,0.0,MANUAL
808470,1.00,0.0,MANUAL
808480,1.00,0.0,MANUAL
808490,1.00,0.0,MANUAL
808500,1.00,0.0,MANUAL
808510,0.99,0.0,MANUAL
808520,0.99,0.0,MANUAL
808530,0.99,0.0,MANUAL
808540,0.99,0.0,MANUAL
808550,0.99,0.0,MANUAL
808560,0.99,0.0,MANUAL
808570,0.99,0.0,MANUAL
808580,0.99,0.0,MANUAL
808590,1.00,0.0,MANUAL
808600,1.00,0.0,MANUAL
808610,1.00,0.0,MANUAL
808620,1.00,0.0,MANUAL
808630,1.00,0.0,MANUAL
808640,0.99,0.0,MANUAL
808650,0.99,0.0,MANUAL
808660,0.99,0.0,MANUAL
808670,0.99,0.0,MANUAL
808680,0.98,0.0,MANUAL
808690,0.98,0.0,MANUAL
808700,0.98,0.0,MANUAL
808710,0.98,0.0,MANUAL
808720,0.98,0.0,MANUAL
808730,0.99,0.0,MANUAL
808740,0.99,0.0,MANUAL
808750,0.99,0.0,MANUAL
808760,0.99,0.0,MANUAL
808770,0.99,0.0,MANUAL
808780,0.98,0.0,MANUAL
808790,0.98,0.0,MANUAL
808800,0.98,0.0,MANUAL
808810,0.98,0.0,MANUAL
808820,0.98,0.0,MANUAL
808830,0.98,0.0,MANUAL
808840,0.98,0.0,MANUAL
808850,0.98,0.0,MANUAL
808860,0.98,0.0,MANUAL
808870,0.99,0.0,MANUAL
808880,0.99,0.0,MANUAL
808890,0.99,0.0,MANUAL
808900,0.99,0.0,MANUAL
808910,0.99,0.0,MANUAL
808920,0.99,0.0,MANUAL
808930,0.98,0.0,MANUAL
808940,0.98,0.0,MANUAL
808950,0.98,0.0,MANUAL
808960,0.98,0.0,MANUAL
808970,0.98,0.0,MANUAL
808980,0.98,0.0,MANUAL
808990,0.98,0.0,MANUAL
809000,0.98,0.0,MANUAL
809010,0.98,0.0,MANUAL
809020,0.98,0.0,MANUAL
809030,0.98,0.0,MANUAL
809040,0.98,0.0,MANUAL
809050,0.98,0.0,MANUAL
809060,0.98,0.0,MANUAL
809070,0.98,0.0,MANUAL
809080,0.98,0.0,MANUAL
809090,0.98,0.0,MANUAL
809100,0.98,0.0,MANUAL
809110,0.98,0.0,MANUAL
809120,0.97,0.0,MANUAL
809130,0.97,0.0,MANUAL
809140,0.97,0.0,MANUAL
809150,0.97,0.0,MANUAL
809160,0.97,0.0,MANUAL
809170,0.97,0.0,MANUAL
809180,0.97,0.0,MANUAL
809190,0.98,0.0,MANUAL
809200,0.98,0.0,MANUAL
809210,0.98,0.0,MANUAL
809220,0.98,0.0,MANUAL
809230,0.98,0.0,MANUAL
809240,0.98,0.0,MANUAL
809250,0.98,0.0,MANUAL
809260,0.97,0.0,MANUAL
809270,0.97,0.0,MANUAL
809280,0.97,0.0,MANUAL
809290,0.97,0.0,MANUAL
809300,0.97,0.0,MANUAL
809310,0.97,0.0,MANUAL
809320,0.97,0.0,MANUAL
809330,0.97,0.0,MANUAL
809340,0.97,0.0,MANUAL
809350,0.97,0.0,MANUAL
809360,0.97,0.0,MANUAL
809370,0.97,0.0,MANUAL
809380,0.97,0.0,MANUAL
809390,0.97,0.0,MANUAL
809400,0.97,0.0,MANUAL
809410,0.98,0.0,MANUAL
809420,0.97,0.0,MANUAL
809430,0.97,0.0,MANUAL
809440,0.97,0.0,MANUAL
809450,0.97,0.0,MANUAL
809460,0.97,0.0,MANUAL
809470,0.97,0.0,MANUAL
809480,0.97,0.0,MANUAL
809490,0.97,0.0,MANUAL
809500,0.97,0.0,MANUAL
809510,0.97,0.0,MANUAL
809520,0.97,0.0,MANUAL
809530,0.97,0.0,MANUAL
809540,0.97,0.0,MANUAL
809550,0.97,0.0,MANUAL
809560,0.97,0.0,MANUAL
809570,0.97,0.0,MANUAL
809580,0.96,0.0,MANUAL
809590,0.96,0.0,MANUAL
809600,0.96,0.0,MANUAL
809610,0.96,0.0,MANUAL
809620,0.97,0.0,MANUAL
809630,0.97,0.0,MANUAL
809640,0.97,0.0,MANUAL
809650,0.97,0.0,MANUAL
809660,0.97,0.0,MANUAL
809670,0.97,0.0,MANUAL
809680,0.97,0.0,MANUAL
809690,0.96,0.0,MANUAL
809700,0.96,0.0,MANUAL
809710,0.96,0.0,MANUAL
809720,0.96,0.0,MANUAL
809730,0.96,0.0,MANUAL
809740,0.96,0.0,MANUAL
809750,0.96,0.0,MANUAL
809760,0.96,0.0,MANUAL
809770,0.97,0.0,MANUAL
809780,0.97,0.0,MANUAL
809790,0.97,0.0,MANUAL
809800,0.97,0.0,MANUAL
809810,0.96,0.0,MANUAL
809820,0.96,0.0,MANUAL
809830,0.96,0.0,MANUAL
809840,0.96,0.0,MANUAL
809850,0.96,0.0,MANUAL
809860,0.96,0.0,MANUAL
809870,0.96,0.0,MANUAL
809880,0.96,0.0,MANUAL
809890,0.97,0.0,MANUAL
809900,0.97,0.0,MANUAL
809910,0.97,0.0,MANUAL
809920,0.97,0.0,MANUAL
809930,0.96,0.0,MANUAL
809940,0.96,0.0,MANUAL
809950,0.95,0.0,MANUAL
809960,0.95,0.0,MANUAL
809970,0.95,0.0,MANUAL
809980,0.95,0.0,MANUAL
809990,0.96,0.0,MANUAL
810000,0.96,0.0,MANUAL
810010,0.97,0.0,MANUAL
810020,0.97,0.0,MANUAL
810030,0.97,0.0,MANUAL
810040,0.97,0.0,MANUAL
810050,0.96,0.0,MANUAL
810060,0.96,0.0,MANUAL
810070,0.95,0.0,MANUAL
810080,0.95,0.0,MANUAL
810090,0.94,0.0,MANUAL
810100,0.95,0.0,MANUAL
810110,0.95,0.0,MANUAL
810120,0.96,0.0,MANUAL
810130,0.97,0.0,MANUAL
810140,0.97,0.0,MANUAL
810150,0.97,0.0,MANUAL
810160,0.97,0.0,MANUAL
810170,0.97,0.0,MANUAL
810180,0.96,0.0,MANUAL
810190,0.96,0.0,MANUAL
810200,0.95,0.0,MANUAL
810210,0.95,0.0,MANUAL
810220,0.95,0.0,MANUAL
810230,0.95,0.0,MANUAL
810240,0.95,0.0,MANUAL
810250,0.95,0.0,MANUAL
810260,0.96,0.0,MANUAL
810270,0.96,0.0,MANUAL
810280,0.96,0.0,MANUAL
810290,0.96,0.0,MANUAL
810300,0.96,0.0,MANUAL
810310,0.95,0.0,MANUAL
810320,0.94,0.0,MANUAL
810330,0.94,0.0,MANUAL
810340,0.94,0.0,MANUAL
810350,0.94,0.0,MANUAL
810360,0.94,0.0,MANUAL
810370,0.95,0.0,MANUAL
810380,0.96,0.0,MANUAL
810390,0.96,0.0,MANUAL
810400,0.96,0.0,MANUAL
810410,0.96,0.0,MANUAL
810420,0.95,0.0,MANUAL
810430,0.95,0.0,MANUAL
810440,0.94,0.0,MANUAL
810450,0.94,0.0,MANUAL
810460,0.94,0.0,MANUAL
810470,0.94,0.0,MANUAL
810480,0.94,0.0,MANUAL
810490,0.95,0.0,MANUAL
810500,0.95,0.0,MANUAL
810510,0.96,0.0,MANUAL
810520,0.96,0.0,MANUAL
810530,0.96,0.0,MANUAL
810540,0.95,0.0,MANUAL
810550,0.95,0.0,MANUAL
810560,0.94,0.0,MANUAL
810570,0.94,0.0,MANUAL
810580,0.93,0.0,MANUAL
810590,0.93,0.0,MANUAL
810600,0.93,0.0,MANUAL
810610,0.94,0.0,MANUAL
810620,0.95,0.0,MANUAL
810630,0.95,0.0,MANUAL
810640,0.96,0.0,MANUAL
810650,0.96,0.0,MANUAL
810660,0.96,0.0,MANUAL
810670,0.96,0.0,MANUAL
810680,0.95,0.0,MANUAL
810690,0.95,0.0,MANUAL
810700,0.94,0.0,MANUAL
810710,0.94,0.0,MANUAL
810720,0.94,0.0,MANUAL
810730,0.94,0.0,MANUAL
810740,0.94,0.0,MANUAL
810750,0.94,0.0,MANUAL
810760,0.94,0.0,MANUAL
810770,0.94,0.0,MANUAL
810780,0.94,10.0,MANUAL
810790,0.94,10.0,MANUAL
810800,0.94,10.0,MANUAL
810810,0.94,10.0,MANUAL
810820,0.94,10.0,MANUAL
810830,0.94,10.0,MANUAL
810840,0.94,10.0,MANUAL
810850,0.94,10.0,MANUAL
810860,0.95,10.0,MANUAL
810870,0.95,10.0,MANUAL
810880,0.94,10.0,MANUAL
810890,0.94,10.0,MANUAL
810900,0.94,10.0,MANUAL
810910,0.93,10.0,MANUAL
810920,0.93,10.0,MANUAL
810930,0.94,10.0,MANUAL
810940,0.93,10.0,MANUAL
810950,0.93,10.0,MANUAL
810960,0.94,10.0,MANUAL
810970,0.95,10.0,MANUAL
810980,0.96,10.0,MANUAL
810990,0.97,10.0,MANUAL
811000,0.97,10.0,MANUAL
811010,0.98,10.0,MANUAL
811020,0.99,10.0,MANUAL
811030,0.98,10.0,MANUAL
811040,0.98,10.0,MANUAL
811050,0.99,10.0,MANUAL
811060,0.99,10.0,MANUAL
811070,1.00,10.0,MANUAL
811080,1.01,10.0,MANUAL
811090,1.01,10.0,MANUAL
811100,1.02,10.0,MANUAL
811110,1.04,10.0,MANUAL
811120,1.05,10.0,MANUAL
811130,1.05,10.0,MANUAL
811140,1.05,10.0,MANUAL
811150,1.07,10.0,MANUAL
811160,1.08,10.0,MANUAL
811170,1.08,10.0,MANUAL
811180,1.07,10.0,MANUAL
811190,1.07,10.0,MANUAL
811200,1.09,10.0,MANUAL
811210,1.10,10.0,MANUAL
811220,1.10,10.0,MANUAL
811230,1.10,10.0,MANUAL
811240,1.12,10.0,MANUAL
811250,1.14,10.0,MANUAL
811260,1.15,10.0,MANUAL
811270,1.15,10.0,MANUAL
811280,1.17,10.0,MANUAL
811290,1.19,10.0,MANUAL
811300,1.20,10.0,MANUAL
811310,1.20,10.0,MANUAL
811320,1.22,10.0,MANUAL
811330,1.24,10.0,MANUAL
811340,1.25,10.0,MANUAL
811350,1.26,10.0,MANUAL
811360,1.28,10.0,MANUAL
811370,1.30,10.0,MANUAL
811380,1.31,10.0,MANUAL
811390,1.32,10.0,MANUAL
811400,1.34,10.0,MANUAL
811410,1.36,10.0,MANUAL
811420,1.36,10.0,MANUAL
811430,1.38,10.0,MANUAL
811440,1.41,10.0,MANUAL
811450,1.43,10.0,MANUAL
811460,1.43,10.0,MANUAL
811470,1.46,10.0,MANUAL
811480,1.49,10.0,MANUAL
811490,1.51,10.0,MANUAL
811500,1.52,10.0,MANUAL
811510,1.55,10.0,MANUAL
811520,1.56,10.0,MANUAL
811530,1.58,10.0,MANUAL
811540,1.61,10.0,MANUAL
811550,1.62,10.0,MANUAL
811560,1.64,10.0,MANUAL
811570,1.67,10.0,MANUAL
811580,1.70,10.0,MANUAL
811590,1.72,10.0,MANUAL
811600,1.74,10.0,MANUAL
811610,1.77,10.0,MANUAL
811620,1.79,10.0,MANUAL
811630,1.82,10.0,MANUAL
811640,1.84,10.0,MANUAL
811650,1.87,10.0,MANUAL
811660,1.89,10.0,MANUAL
811670,1.92,10.0,MANUAL
811680,1.95,10.0,MANUAL
811690,1.97,10.0,MANUAL
811700,2.00,10.0,MANUAL
811710,2.03,10.0,MANUAL
811720,2.06,10.0,MANUAL
811730,2.09,10.0,MANUAL
811740,2.13,10.0,MANUAL
811750,2.15,10.0,MANUAL
811760,2.19,10.0,MANUAL
811770,2.22,10.0,MANUAL
811780,2.25,10.0,MANUAL
811790,2.29,10.0,MANUAL
811800,2.32,10.0,MANUAL
811810,2.35,10.0,MANUAL
811820,2.39,10.0,MANUAL
811830,2.42,10.0,MANUAL
811840,2.45,10.0,MANUAL
811850,2.49,10.0,MANUAL
811860,2.52,10.0,MANUAL
811870,2.55,10.0,MANUAL
811880,2.58,10.0,MANUAL
811890,2.61,10.0,MANUAL
811900,2.64,10.0,MANUAL
811910,2.67,10.0,MANUAL
811920,2.71,10.0,MANUAL
811930,2.73,10.0,MANUAL
811940,2.77,10.0,MANUAL
811950,2.81,10.0,MANUAL
811960,2.83,10.0,MANUAL
811970,2.87,10.0,MANUAL
811980,2.89,10.0,MANUAL
811990,2.92,10.0,MANUAL
812000,2.94,10.0,MANUAL
812010,2.97,10.0,MANUAL
812020,2.99,10.0,MANUAL
812030,3.01,10.0,MANUAL
812040,3.04,10.0,MANUAL
812050,3.06,10.0,MANUAL
812060,3.09,10.0,MANUAL
812070,3.11,10.0,MANUAL
812080,3.13,10.0,MANUAL
812090,3.16,10.0,MANUAL
812100,3.18,10.0,MANUAL
812110,3.20,10.0,MANUAL
812120,3.22,10.0,MANUAL
812130,3.23,10.0,MANUAL
812140,3.25,10.0,MANUAL
812150,3.26,10.0,MANUAL
812160,3.27,10.0,MANUAL
812170,3.29,10.0,MANUAL
812180,3.31,10.0,MANUAL
812190,3.32,10.0,MANUAL
812200,3.34,10.0,MANUAL
812210,3.35,10.0,MANUAL
812220,3.36,10.0,MANUAL
812230,3.38,10.0,MANUAL
812240,3.38,10.0,MANUAL
812250,3.39,10.0,MANUAL
812260,3.40,10.0,MANUAL
812270,3.40,10.0,MANUAL
812280,3.41,10.0,MANUAL
812290,3.42,10.0,MANUAL
812300,3.43,10.0,MANUAL
812310,3.44,10.0,MANUAL
812320,3.45,10.0,MANUAL
812330,3.45,10.0,MANUAL
812340,3.45,10.0,MANUAL
812350,3.46,10.0,MANUAL
812360,3.46,10.0,MANUAL
812370,3.46,10.0,MANUAL
812380,3.47,10.0,MANUAL
812390,3.47,10.0,MANUAL
812400,3.48,10.0,MANUAL
812410,3.48,10.0,MANUAL
812420,3.49,10.0,MANUAL
812430,3.49,10.0,MANUAL
812440,3.50,10.0,MANUAL
812450,3.50,10.0,MANUAL
812460,3.50,10.0,MANUAL
812470,3.50,10.0,MANUAL
812480,3.50,10.0,MANUAL
812490,3.50,10.0,MANUAL
812500,3.50,10.0,MANUAL
812510,3.50,10.0,MANUAL
812520,3.51,10.0,MANUAL
812530,3.51,10.0,MANUAL
812540,3.52,10.0,MANUAL
812550,3.53,10.0,MANUAL
812560,3.53,10.0,MANUAL
812570,3.54,10.0,MANUAL
812580,3.55,10.0,MANUAL
812590,3.54,10.0,MANUAL
812600,3.55,10.0,MANUAL
812610,3.55,10.0,MANUAL
812620,3.55,10.0,MANUAL
812630,3.55,10.0,MANUAL
812640,3.55,10.0,MANUAL
812650,3.55,10.0,MANUAL
812660,3.56,10.0,MANUAL
812670,3.56,10.0,MANUAL
812680,3.56,10.0,MANUAL
812690,3.57,10.0,MANUAL
812700,3.57,10.0,MANUAL
812710,3.58,10.0,MANUAL
812720,3.58,10.0,MANUAL
812730,3.58,10.0,MANUAL
812740,3.59,10.0,MANUAL
812750,3.59,10.0,MANUAL
812760,3.59,10.0,MANUAL
812770,3.60,10.0,MANUAL
812780,3.60,10.0,MANUAL
812790,3.60,10.0,MANUAL
812800,3.60,10.0,MANUAL
812810,3.60,10.0,MANUAL
812820,3.60,10.0,MANUAL
812830,3.61,10.0,MANUAL
812840,3.61,10.0,MANUAL
812850,3.61,10.0,MANUAL
812860,3.62,10.0,MANUAL
812870,3.62,10.0,MANUAL
812880,3.63,10.0,MANUAL
812890,3.64,10.0,MANUAL
812900,3.64,10.0,MANUAL
812910,3.64,10.0,MANUAL
812920,3.65,10.0,MANUAL
812930,3.65,10.0,MANUAL
812940,3.65,10.0,MANUAL
812950,3.64,10.0,MANUAL
812960,3.64,10.0,MANUAL
812970,3.64,10.0,MANUAL
812980,3.64,10.0,MANUAL
812990,3.64,10.0,MANUAL
813000,3.65,10.0,MANUAL
813010,3.65,10.0,MANUAL
813020,3.66,10.0,MANUAL
813030,3.67,10.0,MANUAL
813040,3.68,10.0,MANUAL
813050,3.69,10.0,MANUAL
813060,3.70,10.0,MANUAL
813070,3.71,10.0,MANUAL
813080,3.71,10.0,MANUAL
813090,3.70,10.0,MANUAL
813100,3.70,10.0,MANUAL
813110,3.69,10.0,MANUAL
813120,3.68,10.0,MANUAL
813130,3.68,10.0,MANUAL
813140,3.67,10.0,MANUAL
813150,3.67,10.0,MANUAL
813160,3.68,10.0,MANUAL
813170,3.69,10.0,MANUAL
813180,3.70,10.0,MANUAL
813190,3.72,10.0,MANUAL
813200,3.73,10.0,MANUAL
813210,3.74,10.0,MANUAL
813220,3.74,10.0,MANUAL
813230,3.74,10.0,MANUAL
813240,3.74,10.0,MANUAL
813250,3.73,10.0,MANUAL
813260,3.72,10.0,MANUAL
813270,3.72,10.0,MANUAL
813280,3.71,10.0,MANUAL
813290,3.71,10.0,MANUAL
813300,3.71,10.0,MANUAL
813310,3.72,10.0,MANUAL
813320,3.72,10.0,MANUAL
813330,3.73,10.0,MANUAL
813340,3.74,10.0,MANUAL
813350,3.75,10.0,MANUAL
813360,3.76,10.0,MANUAL
813370,3.76,10.0,MANUAL
813380,3.76,10.0,MANUAL
813390,3.76,10.0,MANUAL
813400,3.76,10.0,MANUAL
813410,3.76,10.0,MANUAL
813420,3.75,10.0,MANUAL
813430,3.75,10.0,MANUAL
813440,3.75,10.0,MANUAL
813450,3.75,10.0,MANUAL
813460,3.75,10.0,MANUAL
813470,3.76,10.0,MANUAL
813480,3.76,10.0,MANUAL
813490,3.77,10.0,MANUAL
813500,3.78,10.0,MANUAL
813510,3.78,10.0,MANUAL
813520,3.79,10.0,MANUAL
813530,3.79,10.0,MANUAL
813540,3.79,10.0,MANUAL
813550,3.80,10.0,MANUAL
813560,3.79,10.0,MANUAL
813570,3.79,10.0,MANUAL
813580,3.79,10.0,MANUAL
813590,3.78,10.0,MANUAL
813600,3.78,10.0,MANUAL
813610,3.78,10.0,MANUAL
813620,3.78,10.0,MANUAL
813630,3.78,10.0,MANUAL
813640,3.79,10.0,MANUAL
813650,3.79,10.0,MANUAL
813660,3.81,10.0,MANUAL
813670,3.81,10.0,MANUAL
813680,3.81,10.0,MANUAL
